,File,RelativePath,species
17526,2022-12-06 04-40-36.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17527,2022-12-06 04-40-51.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17528,2022-12-06 04-40-58.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17529,2022-12-06 04-43-03.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17530,2022-12-06 04-43-19.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17531,2022-12-08 03-40-34.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17532,2022-12-08 03-40-48.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17533,2022-12-08 03-40-57.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17534,2022-12-08 03-41-06.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17535,2022-12-08 06-33-01.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,fox
17536,2022-12-14 17-07-28.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17537,2022-12-14 17-07-35.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17538,2022-12-14 17-07-58.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17539,2022-12-14 17-08-05.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17540,2022-12-14 17-08-13.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17541,2022-12-14 17-08-26.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17542,2022-12-14 17-08-32.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17543,2022-12-14 17-08-39.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17544,2022-12-14 17-09-16.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17545,2022-12-14 17-09-24.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17546,2022-12-14 17-09-31.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17547,2022-12-14 17-09-38.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17548,2022-12-14 17-09-45.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17549,2022-12-14 17-09-54.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17550,2022-12-14 17-10-01.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17551,2022-12-14 17-10-08.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17552,2022-12-14 17-10-17.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17553,2022-12-14 17-12-06.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17554,2022-12-14 17-12-15.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17555,2022-12-14 17-12-24.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17556,2022-12-14 17-12-34.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17557,2022-12-15 07-42-42.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17558,2022-12-15 07-43-00.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17559,2022-12-15 07-43-12.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17560,2022-12-15 07-43-21.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17561,2022-12-15 07-43-40.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17562,2022-12-15 07-43-48.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17563,2022-12-15 07-43-57.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17564,2022-12-15 07-44-06.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17565,2022-12-15 07-44-27.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17566,2022-12-15 07-45-50.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17567,2022-12-15 07-46-10.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17568,2022-12-15 07-46-16.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17569,2022-12-15 07-46-34.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17570,2022-12-15 07-46-59.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17571,2022-12-15 07-47-12.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17572,2022-12-15 07-47-19.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17573,2022-12-15 07-47-31.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17574,2022-12-15 07-53-07.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17575,2022-12-15 07-53-14.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17576,2022-12-15 07-53-20.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17577,2022-12-15 07-53-28.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17578,2022-12-15 07-53-35.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17579,2022-12-16 06-24-48.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17580,2022-12-16 06-24-56.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17581,2022-12-16 06-25-04.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17582,2022-12-16 06-34-14.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17583,2022-12-16 06-34-22.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17584,2022-12-16 18-56-12.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,reddeer
17585,2022-12-17 05-20-22.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,reddeer
17586,2022-12-17 05-20-36.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,reddeer
17587,2022-12-17 05-20-44.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,reddeer
17588,2022-12-17 05-20-57.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,reddeer
17589,2022-12-17 05-21-05.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,reddeer
17590,2022-12-17 05-21-12.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,reddeer
17591,2022-12-17 05-21-19.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,Undefined
17592,2022-12-18 12-57-40.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17593,2022-12-18 12-58-14.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17594,2022-12-18 12-58-51.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17595,2022-12-18 19-38-07.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17596,2022-12-18 19-38-20.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17597,2022-12-18 19-38-29.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17598,2022-12-18 19-38-36.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17599,2022-12-18 19-38-44.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17600,2022-12-18 19-38-51.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17601,2022-12-18 19-38-59.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17602,2022-12-19 02-40-13.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17603,2022-12-19 02-40-43.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17604,2022-12-19 02-41-05.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17605,2022-12-19 02-41-19.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17606,2022-12-19 19-57-03.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17607,2022-12-19 19-57-11.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17608,2022-12-19 19-57-18.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17609,2022-12-19 20-10-38.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17610,2022-12-19 20-10-45.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17611,2022-12-19 20-55-47.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,reddeer
17612,2022-12-20 18-07-51.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,reddeer
17613,2022-12-20 18-07-59.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,reddeer
17614,2022-12-20 18-08-16.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,reddeer
17615,2022-12-20 18-08-27.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,reddeer
17616,2022-12-20 18-09-04.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,reddeer
17617,2022-12-20 18-13-16.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,reddeer
17618,2022-12-20 18-13-24.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,reddeer
17619,2022-12-21 19-19-16.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17620,2022-12-21 19-19-25.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17621,2022-12-21 19-19-31.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17622,2022-12-21 19-19-48.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17623,2022-12-21 19-19-55.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17624,2022-12-21 19-20-02.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17625,2022-12-22 03-27-21.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17626,2022-12-22 03-30-47.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17627,2022-12-22 03-30-55.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17628,2022-12-22 03-31-03.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17629,2022-12-22 03-31-10.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17630,2022-12-22 03-31-17.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17631,2022-12-22 03-31-25.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17632,2022-12-22 03-31-32.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17633,2022-12-22 03-31-43.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17634,2022-12-23 03-44-55.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17635,2022-12-23 03-45-09.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17636,2022-12-23 10-12-16.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17637,2022-12-23 10-12-23.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17638,2022-12-23 10-50-22.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,fox
17639,2022-12-25 06-55-15.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,fox
17640,2022-12-25 09-07-04.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,fox
17641,2022-12-27 03-26-08.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17642,2022-12-27 03-26-17.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17643,2022-12-27 03-26-35.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17644,2022-12-27 03-26-41.JPG,16_HUTA_KOMOROWSKA\R\Późna jesień\3,roedeer
17645,2022-09-04 17-56-14.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\1,fox
17646,2022-09-04 17-56-21.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\1,fox
17647,2022-09-05 11-03-13.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\1,bird
17648,2022-09-05 19-14-28.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\1,fox
17649,2022-09-05 20-56-00.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\1,badger
17650,2022-09-05 23-26-15.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\1,fox
17651,2022-09-06 18-14-37.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\1,fox
17652,2022-09-07 00-35-09.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\1,fox
17653,2022-09-07 04-10-37.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\1,fox
17654,2022-09-07 04-11-13.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\1,fox
17655,2022-09-07 20-52-48.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\1,fox
17656,2022-09-07 23-19-00.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\1,fox
17657,2022-09-08 05-07-15.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\1,fox
17658,2022-09-08 05-11-12.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\1,fox
17659,2022-09-08 08-43-47.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\1,fox
17660,2022-09-08 08-44-04.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\1,fox
17661,2022-09-08 08-44-20.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\1,fox
17662,2022-09-08 18-13-09.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\1,bird
17663,2022-09-08 18-24-25.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\1,fox
17664,2022-09-14 20-46-51.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\1,fox
17665,2022-09-17 06-07-03.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\1,fox
17666,2022-09-17 06-34-06.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\1,fox
17667,2022-09-17 12-49-12.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\1,bird
17668,2022-09-18 01-26-39.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\1,fox
17669,2022-09-18 04-15-50.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\1,raccoon dog
17670,2022-09-07 20-54-22.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\2,reddeer
17671,2022-09-17 01-33-55.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\2,reddeer
17672,2022-09-04 14-00-51.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\3,squirrel
17673,2022-09-05 11-55-23.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\3,fox
17674,2022-09-05 11-55-30.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\3,fox
17675,2022-09-05 11-55-38.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\3,fox
17676,2022-09-05 11-55-46.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\3,fox
17677,2022-09-05 11-56-12.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\3,fox
17678,2022-09-05 11-57-47.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\3,fox
17679,2022-09-05 11-58-07.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\3,fox
17680,2022-09-05 11-58-20.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\3,fox
17681,2022-09-06 19-08-27.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\3,moose
17682,2022-09-06 19-08-38.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\3,moose
17683,2022-09-08 02-47-33.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\3,moose
17684,2022-09-08 05-33-37.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\3,moose
17685,2022-09-09 21-36-00.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\3,moose
17686,2022-09-10 06-51-25.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\3,squirrel
17687,2022-09-14 20-13-03.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\3,reddeer
17688,2022-09-17 15-49-10.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\3,human
17689,2022-09-17 15-49-17.JPG,16_HUTA_KOMOROWSKA\R\Wczesna jesień\3,human
17690,2023-02-18 21-19-49.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17691,2023-02-18 21-30-03.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17692,2023-02-18 21-30-33.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17693,2023-02-18 21-30-43.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17694,2023-02-18 21-31-00.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17695,2023-02-18 21-33-42.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17696,2023-02-18 21-33-51.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17697,2023-02-18 21-33-59.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17698,2023-02-18 21-34-17.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17699,2023-02-18 21-34-24.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17700,2023-02-18 21-34-33.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17701,2023-02-18 21-34-48.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17702,2023-02-18 21-34-59.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17703,2023-02-18 21-35-05.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17704,2023-02-18 21-35-14.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17705,2023-02-18 21-35-22.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17706,2023-02-20 07-52-28.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17707,2023-02-20 07-53-53.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17708,2023-02-22 16-57-03.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17709,2023-02-22 16-57-36.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17710,2023-02-22 16-57-47.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17711,2023-02-22 16-59-43.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17712,2023-02-22 17-00-23.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17713,2023-02-22 17-03-32.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17714,2023-02-22 17-16-10.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17715,2023-02-22 17-17-00.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17716,2023-02-24 10-27-40.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,roedeer
17717,2023-02-24 13-14-22.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17718,2023-02-24 15-23-14.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17719,2023-02-24 15-23-21.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17720,2023-02-24 15-23-32.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17721,2023-02-24 15-23-46.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17722,2023-02-24 15-24-03.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17723,2023-02-24 15-25-20.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17724,2023-02-24 15-25-36.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17725,2023-02-24 15-25-48.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17726,2023-02-24 15-25-59.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17727,2023-02-24 15-26-08.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17728,2023-02-24 15-26-18.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17729,2023-02-24 15-26-32.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17730,2023-02-24 15-27-01.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17731,2023-02-24 15-27-26.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17732,2023-02-24 15-27-55.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17733,2023-02-24 15-28-13.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17734,2023-02-24 15-30-07.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17735,2023-02-24 15-30-52.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17736,2023-02-24 15-31-08.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17737,2023-02-24 15-31-27.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17738,2023-02-24 15-31-40.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17739,2023-02-24 15-34-09.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17740,2023-02-24 17-20-54.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17741,2023-02-24 17-21-46.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17742,2023-02-24 17-21-54.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17743,2023-02-24 17-22-02.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17744,2023-02-24 17-22-09.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17745,2023-02-24 17-22-19.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17746,2023-02-24 17-22-30.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17747,2023-02-24 17-22-52.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17748,2023-02-24 17-23-14.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17749,2023-02-24 17-23-29.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17750,2023-02-24 17-23-47.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17751,2023-02-24 17-23-54.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17752,2023-02-24 17-24-40.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17753,2023-02-25 17-37-07.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17754,2023-02-25 17-47-05.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17755,2023-02-25 17-47-12.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17756,2023-02-25 17-47-46.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17757,2023-02-25 17-47-57.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17758,2023-02-25 17-48-04.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17759,2023-02-25 17-48-17.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17760,2023-02-25 17-48-24.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17761,2023-02-25 17-48-44.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17762,2023-02-25 17-48-51.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17763,2023-02-25 17-48-58.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17764,2023-02-25 17-49-05.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17765,2023-02-25 17-49-13.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17766,2023-02-25 17-49-21.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17767,2023-02-25 17-49-28.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17768,2023-02-25 17-49-37.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17769,2023-02-25 17-50-00.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17770,2023-02-25 17-50-28.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17771,2023-02-25 17-51-05.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17772,2023-02-25 17-51-12.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17773,2023-02-25 17-51-24.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17774,2023-02-25 17-51-33.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17775,2023-02-25 17-51-55.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17776,2023-02-25 17-52-48.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17777,2023-02-25 17-52-55.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17778,2023-02-25 17-53-10.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17779,2023-02-25 17-53-34.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17780,2023-02-25 17-53-52.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17781,2023-02-25 17-54-11.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17782,2023-02-25 20-37-55.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17783,2023-02-25 20-38-04.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17784,2023-02-25 20-38-12.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17785,2023-02-25 20-39-09.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17786,2023-02-25 20-39-27.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17787,2023-02-25 20-39-35.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17788,2023-02-25 20-40-40.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17789,2023-02-25 20-41-07.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
17790,2023-02-25 20-41-18.JPG,16_HUTA_KOMOROWSKA\R\Wiosna\1,reddeer
