,image_path,species
11261,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-04 23-49-48.JPG,beaver
11262,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-05 23-14-39.JPG,beaver
11263,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-05 23-17-46.JPG,beaver
11264,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-06 03-39-43.JPG,beaver
11265,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-07 01-33-59.JPG,beaver
11266,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-07 02-01-14.JPG,beaver
11267,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-07 04-41-33.JPG,beaver
11268,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-07 04-49-15.JPG,beaver
11269,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-08 03-44-35.JPG,beaver
11270,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-08 03-58-53.JPG,beaver
11271,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-08 23-15-11.JPG,beaver
11272,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-08 23-18-05.JPG,beaver
11273,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-08 23-33-31.JPG,beaver
11274,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 00-19-34.JPG,beaver
11275,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 00-49-03.JPG,beaver
11276,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 01-05-19.JPG,beaver
11277,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 01-27-30.JPG,beaver
11278,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 02-58-03.JPG,beaver
11279,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 03-04-39.JPG,beaver
11280,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 03-07-44.JPG,beaver
11281,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 03-09-58.JPG,beaver
11282,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 03-12-10.JPG,beaver
11283,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 03-19-18.JPG,beaver
11284,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 03-26-07.JPG,beaver
11285,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 03-31-40.JPG,beaver
11286,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 04-51-21.JPG,beaver
11287,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 04-53-15.JPG,beaver
11288,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 04-54-41.JPG,beaver
11289,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 05-10-52.JPG,beaver
11290,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 05-19-11.JPG,beaver
11291,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 05-35-24.JPG,beaver
11292,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 05-48-44.JPG,beaver
11293,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 21-41-11.JPG,beaver
11294,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 21-48-29.JPG,beaver
11295,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 21-57-27.JPG,beaver
11296,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-02-01.JPG,beaver
11297,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-04-15.JPG,beaver
11298,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-06-31.JPG,beaver
11299,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-09-37.JPG,beaver
11300,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-11-12.JPG,beaver
11301,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-12-24.JPG,beaver
11302,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-14-21.JPG,beaver
11303,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-16-46.JPG,beaver
11304,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-20-53.JPG,beaver
11305,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-23-25.JPG,beaver
11306,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-33-41.JPG,beaver
11307,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-42-43.JPG,beaver
11308,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-44-14.JPG,beaver
11309,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-47-00.JPG,beaver
11310,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-48-58.JPG,beaver
11311,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-52-36.JPG,beaver
11312,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-56-11.JPG,beaver
11313,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-59-12.JPG,beaver
11314,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 03-03-34.JPG,beaver
11315,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 03-10-40.JPG,beaver
11316,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 08-42-14.JPG,bird
11317,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 21-56-51.JPG,beaver
11318,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 21-59-33.JPG,beaver
11319,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 22-02-15.JPG,beaver
11320,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 22-06-22.JPG,beaver
11321,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 22-30-11.JPG,beaver
11322,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 22-34-56.JPG,beaver
11323,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 22-54-55.JPG,beaver
11324,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 22-56-31.JPG,beaver
11325,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 23-23-04.JPG,beaver
11326,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 23-28-46.JPG,beaver
11327,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 23-42-43.JPG,beaver
11328,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 23-46-31.JPG,beaver
11329,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-12 03-04-46.JPG,beaver
11330,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-13 17-53-51.JPG,empty
11331,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-13 21-50-48.JPG,beaver
11332,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-13 21-52-04.JPG,beaver
11333,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-13 21-56-35.JPG,beaver
11334,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-13 21-58-08.JPG,beaver
11335,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-14 22-42-03.JPG,beaver
11336,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-14 22-45-12.JPG,beaver
11337,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-14 22-52-03.JPG,beaver
11338,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-14 22-55-15.JPG,beaver
11339,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-14 22-59-53.JPG,beaver
11340,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-17 17-39-51.JPG,marten
11341,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-18 22-22-21.JPG,beaver
11342,../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-20 17-15-39.JPG,bird
11343,../pictures/19_PIKULE/B/Wczesna jesień/2/2022-09-30 11-24-15.JPG,empty
11344,../pictures/19_PIKULE/B/Wczesna jesień/2/2022-09-30 11-24-24.JPG,empty
11345,../pictures/19_PIKULE/B/Wczesna jesień/2/2022-09-30 12-07-42.JPG,empty
11346,../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-04 15-48-06.JPG,empty
11347,../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-05 10-30-40.JPG,empty
11348,../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-09 07-13-59.JPG,empty
11349,../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-09 07-14-08.JPG,empty
11350,../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-09 07-14-24.JPG,empty
11351,../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-13 11-16-48.JPG,empty
11352,../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-13 11-16-56.JPG,empty
11353,../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-15 09-05-06.JPG,empty
11354,../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-15 09-05-14.JPG,empty
11355,../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-15 09-05-22.JPG,empty
11356,../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-15 09-05-31.JPG,empty
11357,../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-15 09-05-45.JPG,empty
11358,../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-15 09-05-52.JPG,empty
11359,../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-16 12-24-50.JPG,empty
11360,../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-16 12-26-12.JPG,empty
11361,../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-16 15-04-54.JPG,empty
11362,../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-16 15-05-04.JPG,empty
11363,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-09-30 12-07-12.JPG,empty
11364,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-09-30 12-07-22.JPG,empty
11365,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-09-30 13-01-05.JPG,empty
11366,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-01 12-02-09.JPG,empty
11367,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-01 12-02-16.JPG,empty
11368,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-01 12-02-24.JPG,empty
11369,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-02 07-30-40.JPG,empty
11370,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-02 07-30-49.JPG,empty
11371,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-02 13-48-59.JPG,empty
11372,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-02 13-49-08.JPG,empty
11373,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 11-19-51.JPG,empty
11374,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 11-19-58.JPG,empty
11375,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 11-22-08.JPG,empty
11376,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 15-45-32.JPG,empty
11377,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 16-21-40.JPG,empty
11378,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 16-22-28.JPG,empty
11379,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 16-22-36.JPG,empty
11380,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 16-22-50.JPG,empty
11381,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 16-34-05.JPG,empty
11382,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 16-34-14.JPG,empty
11383,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 16-34-22.JPG,empty
11384,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 16-34-29.JPG,empty
11385,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 16-34-37.JPG,empty
11386,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 16-34-53.JPG,empty
11387,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 16-35-03.JPG,empty
11388,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 16-35-42.JPG,empty
11389,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 16-35-49.JPG,empty
11390,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-05 10-10-41.JPG,empty
11391,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-05 10-10-51.JPG,empty
11392,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-05 10-11-00.JPG,empty
11393,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-05 10-11-08.JPG,empty
11394,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-05 10-11-15.JPG,empty
11395,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-05 10-11-42.JPG,empty
11396,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-05 10-11-53.JPG,empty
11397,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-05 10-12-11.JPG,empty
11398,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-05 10-12-26.JPG,empty
11399,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-05 10-13-06.JPG,empty
11400,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-05 10-13-13.JPG,empty
11401,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-05 10-27-19.JPG,empty
11402,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-05 10-27-27.JPG,empty
11403,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-05 10-27-35.JPG,empty
11404,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-05 16-46-38.JPG,empty
11405,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-05 16-48-03.JPG,empty
11406,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-06 09-26-45.JPG,empty
11407,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-06 09-26-52.JPG,empty
11408,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-06 09-45-22.JPG,empty
11409,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-06 09-45-29.JPG,empty
11410,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-06 14-36-00.JPG,dog
11411,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-07 07-16-44.JPG,empty
11412,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-08 09-00-10.JPG,empty
11413,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 07-06-20.JPG,empty
11414,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 07-06-39.JPG,empty
11415,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 07-06-46.JPG,empty
11416,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 07-06-53.JPG,empty
11417,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 07-07-01.JPG,empty
11418,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 07-07-15.JPG,empty
11419,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 07-08-39.JPG,empty
11420,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 07-08-47.JPG,empty
11421,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 07-09-00.JPG,empty
11422,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 07-09-09.JPG,empty
11423,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 07-09-18.JPG,empty
11424,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 07-09-28.JPG,empty
11425,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 07-09-50.JPG,empty
11426,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 07-10-01.JPG,empty
11427,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 08-09-50.JPG,empty
11428,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 08-10-00.JPG,empty
11429,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 08-10-07.JPG,empty
11430,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 08-10-14.JPG,empty
11431,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 08-10-21.JPG,empty
11432,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 08-10-29.JPG,empty
11433,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 11-14-46.JPG,empty
11434,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 11-17-36.JPG,empty
11435,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 11-17-43.JPG,empty
11436,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 11-17-51.JPG,empty
11437,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 11-56-14.JPG,empty
11438,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 11-56-22.JPG,empty
11439,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 11-57-48.JPG,empty
11440,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 11-58-27.JPG,empty
11441,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 11-58-34.JPG,empty
11442,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 15-18-19.JPG,empty
11443,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 15-18-27.JPG,empty
11444,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 15-18-34.JPG,empty
11445,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 15-19-31.JPG,empty
11446,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 15-19-37.JPG,empty
11447,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-09 15-19-44.JPG,empty
11448,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-10 00-18-42.JPG,wild boar
11449,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-10 00-18-51.JPG,wild boar
11450,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-10 04-57-40.JPG,bird
11451,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-10 17-31-13.JPG,other
11452,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-12 13-26-16.JPG,empty
11453,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-12 13-26-27.JPG,empty
11454,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-12 13-26-43.JPG,empty
11455,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-12 13-26-59.JPG,empty
11456,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-14 13-27-13.JPG,empty
11457,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-15 09-05-58.JPG,empty
11458,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-15 09-06-05.JPG,empty
11459,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-15 09-06-13.JPG,empty
11460,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-16 11-40-47.JPG,empty
11461,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-16 12-21-52.JPG,empty
11462,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-16 12-23-24.JPG,empty
11463,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-16 12-23-31.JPG,empty
11464,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-16 12-24-04.JPG,empty
11465,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-16 12-24-21.JPG,empty
11466,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-17 11-52-54.JPG,empty
11467,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-17 11-53-03.JPG,empty
11468,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-17 12-44-40.JPG,empty
11469,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-17 12-44-47.JPG,empty
11470,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-17 12-44-54.JPG,empty
11471,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-17 12-45-03.JPG,empty
11472,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-17 12-45-14.JPG,empty
11473,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-24 12-15-06.JPG,red deer
11474,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-24 12-20-31.JPG,empty
11475,../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-24 12-20-39.JPG,empty
11476,../pictures/19_PIKULE/B/Wiosna/1/2023-05-07 19-31-58.JPG,marten
11477,../pictures/19_PIKULE/B/Wiosna/1/2023-05-08 08-22-41.JPG,marten
11478,../pictures/19_PIKULE/B/Wiosna/1/2023-05-09 06-48-39.JPG,moose
11479,../pictures/19_PIKULE/B/Wiosna/1/2023-05-09 06-48-46.JPG,moose
11480,../pictures/19_PIKULE/B/Wiosna/1/2023-05-09 06-48-54.JPG,moose
11481,../pictures/19_PIKULE/B/Wiosna/1/2023-05-09 10-42-53.JPG,red deer
11482,../pictures/19_PIKULE/B/Wiosna/1/2023-05-09 10-43-31.JPG,red deer
11483,../pictures/19_PIKULE/B/Wiosna/1/2023-05-09 18-28-47.JPG,bird
11484,../pictures/19_PIKULE/B/Wiosna/1/2023-05-09 18-29-05.JPG,bird
11485,../pictures/19_PIKULE/B/Wiosna/1/2023-05-09 18-29-21.JPG,bird
11486,../pictures/19_PIKULE/B/Wiosna/1/2023-05-09 18-29-37.JPG,bird
11487,../pictures/19_PIKULE/B/Wiosna/1/2023-05-09 18-29-45.JPG,bird
11488,../pictures/19_PIKULE/B/Wiosna/1/2023-05-09 18-30-22.JPG,bird
11489,../pictures/19_PIKULE/B/Wiosna/1/2023-05-10 06-00-19.JPG,bird
11490,../pictures/19_PIKULE/B/Wiosna/1/2023-05-10 06-58-34.JPG,roe deer
11491,../pictures/19_PIKULE/B/Wiosna/1/2023-05-10 06-59-35.JPG,roe deer
11492,../pictures/19_PIKULE/B/Wiosna/1/2023-05-10 18-35-22.JPG,bird
11493,../pictures/19_PIKULE/B/Wiosna/1/2023-05-10 18-36-14.JPG,bird
11494,../pictures/19_PIKULE/B/Wiosna/1/2023-05-10 18-36-24.JPG,bird
11495,../pictures/19_PIKULE/B/Wiosna/1/2023-05-10 18-39-51.JPG,bird
11496,../pictures/19_PIKULE/B/Wiosna/1/2023-05-10 18-42-51.JPG,bird
11497,../pictures/19_PIKULE/B/Wiosna/1/2023-05-11 05-16-51.JPG,roe deer
11498,../pictures/19_PIKULE/B/Wiosna/1/2023-05-11 17-43-56.JPG,bird
11499,../pictures/19_PIKULE/B/Wiosna/1/2023-05-11 17-45-01.JPG,bird
11500,../pictures/19_PIKULE/B/Wiosna/1/2023-05-12 07-21-05.JPG,marten
11501,../pictures/19_PIKULE/B/Wiosna/1/2023-05-12 21-13-05.JPG,roe deer
11502,../pictures/19_PIKULE/B/Wiosna/1/2023-05-13 16-47-45.JPG,empty
11503,../pictures/19_PIKULE/B/Wiosna/1/2023-05-13 19-40-59.JPG,empty
11504,../pictures/19_PIKULE/B/Wiosna/1/2023-05-13 19-41-48.JPG,bird
11505,../pictures/19_PIKULE/B/Wiosna/1/2023-05-14 09-03-39.JPG,marten
11506,../pictures/19_PIKULE/B/Wiosna/1/2023-05-14 18-50-38.JPG,empty
11507,../pictures/19_PIKULE/B/Wiosna/1/2023-05-14 19-42-31.JPG,marten
11508,../pictures/19_PIKULE/B/Wiosna/1/2023-05-15 00-07-06.JPG,raccoon dog
11509,../pictures/19_PIKULE/B/Wiosna/1/2023-05-15 00-08-25.JPG,beaver
11510,../pictures/19_PIKULE/B/Wiosna/1/2023-05-15 19-13-09.JPG,bird
11511,../pictures/19_PIKULE/B/Wiosna/1/2023-05-16 13-17-17.JPG,empty
11512,../pictures/19_PIKULE/B/Wiosna/1/2023-05-16 19-10-15.JPG,marten
11513,../pictures/19_PIKULE/B/Wiosna/1/2023-05-17 03-50-34.JPG,raccoon dog
11514,../pictures/19_PIKULE/B/Wiosna/1/2023-05-17 07-28-28.JPG,bird
11515,../pictures/19_PIKULE/B/Wiosna/1/2023-05-20 00-51-13.JPG,raccoon dog
11516,../pictures/19_PIKULE/B/Wiosna/1/2023-05-20 00-54-19.JPG,raccoon dog
11517,../pictures/19_PIKULE/B/Wiosna/1/2023-05-20 00-54-27.JPG,raccoon dog
11518,../pictures/19_PIKULE/B/Wiosna/1/2023-05-20 05-23-08.JPG,fox
11519,../pictures/19_PIKULE/B/Wiosna/2/2023-05-09 17-32-12.JPG,red deer
11520,../pictures/19_PIKULE/B/Wiosna/2/2023-05-10 07-12-40.JPG,roe deer
11521,../pictures/19_PIKULE/B/Wiosna/2/2023-05-10 09-05-44.JPG,red deer
11522,../pictures/19_PIKULE/B/Wiosna/2/2023-05-12 11-54-37.JPG,red deer
11523,../pictures/19_PIKULE/B/Wiosna/2/2023-05-14 21-54-27.JPG,roe deer
11524,../pictures/19_PIKULE/B/Wiosna/2/2023-05-15 20-11-26.JPG,red deer
11525,../pictures/19_PIKULE/B/Wiosna/2/2023-05-22 19-51-55.JPG,roe deer
11526,../pictures/19_PIKULE/B/Wiosna/3/2023-05-09 06-33-34.JPG,red deer
11527,../pictures/19_PIKULE/B/Wiosna/3/2023-05-09 06-41-37.JPG,moose
11528,../pictures/19_PIKULE/B/Wiosna/3/2023-05-09 06-41-44.JPG,moose
11529,../pictures/19_PIKULE/B/Wiosna/3/2023-05-09 14-31-41.JPG,red deer
11530,../pictures/19_PIKULE/B/Wiosna/3/2023-05-09 20-08-46.JPG,fox
11531,../pictures/19_PIKULE/B/Wiosna/3/2023-05-09 20-08-54.JPG,fox
11532,../pictures/19_PIKULE/B/Wiosna/3/2023-05-10 07-15-49.JPG,roe deer
11533,../pictures/19_PIKULE/B/Wiosna/3/2023-05-11 07-19-49.JPG,roe deer
11534,../pictures/19_PIKULE/B/Wiosna/3/2023-05-11 07-21-07.JPG,roe deer
11535,../pictures/19_PIKULE/B/Wiosna/3/2023-05-12 00-28-51.JPG,fox
11536,../pictures/19_PIKULE/B/Wiosna/3/2023-05-12 02-24-28.JPG,roe deer
11537,../pictures/19_PIKULE/B/Wiosna/3/2023-05-12 02-24-38.JPG,roe deer
11538,../pictures/19_PIKULE/B/Wiosna/3/2023-05-12 21-33-33.JPG,empty
11539,../pictures/19_PIKULE/B/Wiosna/3/2023-05-13 08-19-36.JPG,red deer
11540,../pictures/19_PIKULE/B/Wiosna/3/2023-05-17 21-48-27.JPG,fox
11541,../pictures/19_PIKULE/B/Wiosna/3/2023-05-20 14-35-01.JPG,empty
11542,../pictures/19_PIKULE/B/Wiosna/3/2023-05-21 11-41-39.JPG,empty
11543,../pictures/19_PIKULE/B/Wiosna/3/2023-05-21 11-41-49.JPG,empty
11544,../pictures/19_PIKULE/B/Wiosna/3/2023-05-23 08-52-29.JPG,empty
11545,../pictures/19_PIKULE/B/Wiosna/3/2023-05-23 09-39-38.JPG,empty
11546,../pictures/19_PIKULE/B/Wiosna/3/2023-05-23 09-39-51.JPG,empty
11547,../pictures/19_PIKULE/B/Wiosna/3/2023-05-23 09-39-59.JPG,empty
