,image_path,bbox,category,count,empty
11246,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-03 23-53-35.JPG,[          0           0           0           0],0.0,0.0,True
11247,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-04 00-04-39.JPG,[          0           0           0           0],0.0,0.0,True
11248,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-04 00-18-46.JPG,[          0           0           0           0],0.0,0.0,True
11249,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-04 02-33-18.JPG,[          0           0           0           0],0.0,0.0,True
11250,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-04 02-41-23.JPG,[          0           0           0           0],0.0,0.0,True
11251,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-04 02-51-37.JPG,[          0           0           0           0],0.0,0.0,True
11252,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-04 03-51-27.JPG,[          0           0           0           0],0.0,0.0,True
11253,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-04 04-01-01.JPG,[          0           0           0           0],0.0,0.0,True
11254,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-04 04-07-45.JPG,[          0           0           0           0],0.0,0.0,True
11255,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-04 04-12-56.JPG,[          0           0           0           0],0.0,0.0,True
11256,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-04 04-15-34.JPG,[          0           0           0           0],0.0,0.0,True
11257,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-04 05-34-28.JPG,[          0           0           0           0],0.0,0.0,True
11258,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-04 05-37-56.JPG,[          0           0           0           0],0.0,0.0,True
11259,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-04 21-55-12.JPG,[          0           0           0           0],0.0,0.0,True
11260,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-04 22-00-26.JPG,[          0           0           0           0],0.0,0.0,True
11261,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-04 23-49-48.JPG,[          0           0           0           0],0.0,0.0,True
11262,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-05 23-14-39.JPG,[          0           0           0           0],0.0,0.0,True
11263,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-05 23-17-46.JPG,[          0           0           0           0],0.0,0.0,True
11264,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-06 03-39-43.JPG,[          0           0           0           0],0.0,0.0,True
11265,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-07 01-33-59.JPG,[          0           0           0           0],0.0,0.0,True
11266,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-07 02-01-14.JPG,[     2248.4      1296.1      2667.2        1499],1.0,1.0,False
11267,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-07 04-41-33.JPG,[          0           0           0           0],0.0,0.0,True
11268,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-07 04-49-15.JPG,[          0           0           0           0],0.0,0.0,True
11269,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-08 03-44-35.JPG,[          0           0           0           0],0.0,0.0,True
11270,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-08 03-58-53.JPG,[          0           0           0           0],0.0,0.0,True
11271,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-08 23-15-11.JPG,[          0           0           0           0],0.0,0.0,True
11272,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-08 23-18-05.JPG,[          0           0           0           0],0.0,0.0,True
11273,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-08 23-33-31.JPG,[          0           0           0           0],0.0,0.0,True
11274,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 00-19-34.JPG,[          0           0           0           0],0.0,0.0,True
11275,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 00-49-03.JPG,[          0           0           0           0],0.0,0.0,True
11276,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 01-05-19.JPG,[          0           0           0           0],0.0,0.0,True
11277,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 01-27-30.JPG,[          0           0           0           0],0.0,0.0,True
11278,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 02-58-03.JPG,[          0           0           0           0],0.0,0.0,True
11279,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 03-04-39.JPG,[          0           0           0           0],0.0,0.0,True
11280,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 03-07-44.JPG,[          0           0           0           0],0.0,0.0,True
11281,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 03-09-58.JPG,[          0           0           0           0],0.0,0.0,True
11282,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 03-12-10.JPG,[          0           0           0           0],0.0,0.0,True
11283,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 03-19-18.JPG,[          0           0           0           0],0.0,0.0,True
11284,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 03-26-07.JPG,[          0           0           0           0],0.0,0.0,True
11285,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 03-31-40.JPG,[          0           0           0           0],0.0,0.0,True
11286,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 04-51-21.JPG,[          0           0           0           0],0.0,0.0,True
11287,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 04-53-15.JPG,[          0           0           0           0],0.0,0.0,True
11288,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 04-54-41.JPG,[          0           0           0           0],0.0,0.0,True
11289,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 05-10-52.JPG,[          0           0           0           0],0.0,0.0,True
11290,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 05-19-11.JPG,[          0           0           0           0],0.0,0.0,True
11291,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 05-35-24.JPG,[          0           0           0           0],0.0,0.0,True
11292,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 05-48-44.JPG,[          0           0           0           0],0.0,0.0,True
11293,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 21-41-11.JPG,[          0           0           0           0],0.0,0.0,True
11294,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 21-48-29.JPG,[          0           0           0           0],0.0,0.0,True
11295,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 21-57-27.JPG,[          0           0           0           0],0.0,0.0,True
11296,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-02-01.JPG,[          0           0           0           0],0.0,0.0,True
11297,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-04-15.JPG,[          0           0           0           0],0.0,0.0,True
11298,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-06-31.JPG,[          0           0           0           0],0.0,0.0,True
11299,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-09-37.JPG,[          0           0           0           0],0.0,0.0,True
11300,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-11-12.JPG,[          0           0           0           0],0.0,0.0,True
11301,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-12-24.JPG,[          0           0           0           0],0.0,0.0,True
11302,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-14-21.JPG,[          0           0           0           0],0.0,0.0,True
11303,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-16-46.JPG,[          0           0           0           0],0.0,0.0,True
11304,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-20-53.JPG,[          0           0           0           0],0.0,0.0,True
11305,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-23-25.JPG,[          0           0           0           0],0.0,0.0,True
11306,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-33-41.JPG,[          0           0           0           0],0.0,0.0,True
11307,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-42-43.JPG,[          0           0           0           0],0.0,0.0,True
11308,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-44-14.JPG,[          0           0           0           0],0.0,0.0,True
11309,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-47-00.JPG,[          0           0           0           0],0.0,0.0,True
11310,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-48-58.JPG,[          0           0           0           0],0.0,0.0,True
11311,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-52-36.JPG,[          0           0           0           0],0.0,0.0,True
11312,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-56-11.JPG,[     2306.6      1238.2      3142.1      1910.4],1.0,1.0,False
11313,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-09 22-59-12.JPG,[          0           0           0           0],0.0,0.0,True
11314,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 03-03-34.JPG,[          0           0           0           0],0.0,0.0,True
11315,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 03-10-40.JPG,[          0           0           0           0],0.0,0.0,True
11316,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 08-42-14.JPG,[     2804.6       92.39      4520.2        1579],1.0,1.0,False
11317,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 21-56-51.JPG,[          0           0           0           0],0.0,0.0,True
11318,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 21-59-33.JPG,[          0           0           0           0],0.0,0.0,True
11319,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 22-02-15.JPG,[          0           0           0           0],0.0,0.0,True
11320,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 22-06-22.JPG,[          0           0           0           0],0.0,0.0,True
11321,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 22-30-11.JPG,[          0           0           0           0],0.0,0.0,True
11322,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 22-34-56.JPG,[          0           0           0           0],0.0,0.0,True
11323,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 22-54-55.JPG,[          0           0           0           0],0.0,0.0,True
11324,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 22-56-31.JPG,[          0           0           0           0],0.0,0.0,True
11325,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 23-23-04.JPG,[     2047.6      1213.3      2731.4      1362.4],1.0,1.0,False
11326,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 23-28-46.JPG,[          0           0           0           0],0.0,0.0,True
11327,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 23-42-43.JPG,[          0           0           0           0],0.0,0.0,True
11328,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-11 23-46-31.JPG,[          0           0           0           0],0.0,0.0,True
11329,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-12 03-04-46.JPG,[          0           0           0           0],0.0,0.0,True
11330,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-13 17-53-51.JPG,[          0           0           0           0],0.0,0.0,True
11331,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-13 21-50-48.JPG,[          0           0           0           0],0.0,0.0,True
11332,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-13 21-52-04.JPG,[          0           0           0           0],0.0,0.0,True
11333,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-13 21-56-35.JPG,[          0           0           0           0],0.0,0.0,True
11334,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-13 21-58-08.JPG,[          0           0           0           0],0.0,0.0,True
11335,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-14 22-42-03.JPG,[          0           0           0           0],0.0,0.0,True
11336,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-14 22-45-12.JPG,[          0           0           0           0],0.0,0.0,True
11337,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-14 22-52-03.JPG,[          0           0           0           0],0.0,0.0,True
11338,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-14 22-55-15.JPG,[          0           0           0           0],0.0,0.0,True
11339,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-14 22-59-53.JPG,[          0           0           0           0],0.0,0.0,True
11340,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-17 17-39-51.JPG,[     636.96      1121.7      1194.3      1987.1],1.0,1.0,False
11341,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-18 22-22-21.JPG,[          0           0           0           0],0.0,0.0,True
11342,../../pictures/19_PIKULE/B/Wczesna jesień/1/2022-10-20 17-15-39.JPG,[     3719.5      217.67      4151.6      771.04],1.0,1.0,False
11343,../../pictures/19_PIKULE/B/Wczesna jesień/2/2022-09-30 11-24-15.JPG,[          0      1260.4      1370.4      3497.2],2.0,0.0,False
11344,../../pictures/19_PIKULE/B/Wczesna jesień/2/2022-09-30 11-24-24.JPG,[     773.74      1676.9      1265.1      3345.6],2.0,0.0,False
11345,../../pictures/19_PIKULE/B/Wczesna jesień/2/2022-09-30 12-07-42.JPG,[     5185.7        1500        6528      3503.4],2.0,0.0,False
11346,../../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-04 15-48-06.JPG,[     1.5605           0      2079.5      3497.6],2.0,0.0,False
11347,../../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-05 10-30-40.JPG,[    0.54163      5.9857      2327.4      3490.9],2.0,0.0,False
11348,../../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-09 07-13-59.JPG,[    0.20337      957.89       904.6      3505.8],2.0,0.0,False
11349,../../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-09 07-14-08.JPG,[      687.2      1467.4        1988      3505.6],2.0,0.0,False
11350,../../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-09 07-14-24.JPG,[     768.68      1661.7      1320.9      3385.7],2.0,0.0,False
11351,../../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-13 11-16-48.JPG,[     382.39           0        3924      3510.7],2.0,0.0,False
11352,../../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-13 11-16-56.JPG,[       4515      1571.3      5553.3      3504.3],2.0,0.0,False
11353,../../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-15 09-05-06.JPG,[     662.06      1579.2      1140.2      3254.3],2.0,0.0,False
11354,../../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-15 09-05-14.JPG,[       4012      1839.1      4773.6      3499.3],2.0,0.0,False
11355,../../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-15 09-05-22.JPG,[     4861.4      1835.5      5568.1      3508.8],2.0,0.0,False
11356,../../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-15 09-05-31.JPG,[     4433.5      1444.6      5557.3      3503.8],2.0,0.0,False
11357,../../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-15 09-05-45.JPG,[       5368      1575.3        6528      3504.8],2.0,0.0,False
11358,../../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-15 09-05-52.JPG,[          0      289.49        1286      3489.8],2.0,0.0,False
11359,../../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-16 12-24-50.JPG,[     6.0044           0      3223.7      3504.1],2.0,0.0,False
11360,../../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-16 12-26-12.JPG,[       5633      1884.1        6322      3504.9],2.0,0.0,False
11361,../../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-16 15-04-54.JPG,[     5551.7      1442.8        6528      3502.2],2.0,0.0,False
11362,../../pictures/19_PIKULE/B/Wczesna jesień/2/2022-10-16 15-05-04.JPG,[   0.096497      444.86      1111.7      3499.3],2.0,0.0,False
11363,../../pictures/19_PIKULE/B/Wczesna jesień/3/2022-09-30 12-07-12.JPG,[     5207.2      1373.7      5377.9      1962.7],2.0,0.0,False
11364,../../pictures/19_PIKULE/B/Wczesna jesień/3/2022-09-30 12-07-22.JPG,[          0           0           0           0],0.0,0.0,True
11365,../../pictures/19_PIKULE/B/Wczesna jesień/3/2022-09-30 13-01-05.JPG,[     740.42      1814.1      1738.9        3506],1.0,1.0,False
11366,../../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-01 12-02-09.JPG,[     5928.8      1460.8        6528      3494.9],2.0,0.0,False
11367,../../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-01 12-02-16.JPG,[     289.68      1009.5       848.5      2561.7],2.0,0.0,False
11368,../../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-01 12-02-24.JPG,[     285.32      1051.7      627.38      1941.9],2.0,0.0,False
11369,../../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-02 07-30-40.JPG,[     3168.9      1269.3      3409.7      1994.5],2.0,0.0,False
11370,../../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-02 07-30-49.JPG,[     5456.7      1434.8        5748      2220.7],2.0,0.0,False
11371,../../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-02 13-48-59.JPG,[     5684.2        1532      6123.1      2584.3],2.0,0.0,False
11372,../../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-02 13-49-08.JPG,[          0           0           0           0],0.0,0.0,True
11373,../../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 11-19-51.JPG,[     1837.4      1872.9      3615.6      3505.4],2.0,0.0,False
11374,../../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 11-19-58.JPG,[     4718.4      1540.9      5507.7      3490.8],2.0,0.0,False
11375,../../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 11-22-08.JPG,[     5942.6      1632.3        6528      3511.4],2.0,0.0,False
11376,../../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 15-45-32.JPG,[     815.69      1774.7      2007.4      3505.9],2.0,0.0,False
11377,../../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 16-21-40.JPG,[     3186.5      1127.3      3498.5      1755.4],2.0,0.0,False
11378,../../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 16-22-28.JPG,[     5316.2      1514.9      5618.6        2088],2.0,0.0,False
11379,../../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 16-22-36.JPG,[     5260.4      1418.9      5499.2      2091.5],2.0,0.0,False
11380,../../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 16-22-50.JPG,[     5418.5      1373.2      5680.1        1984],2.0,0.0,False
11381,../../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 16-34-05.JPG,[          0        1681      1047.7        3505],2.0,0.0,False
11382,../../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 16-34-14.JPG,[       2042      1674.3      3341.8      3505.7],2.0,0.0,False
11383,../../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 16-34-22.JPG,[     3594.4        1370      4662.3      3508.9],2.0,0.0,False
11384,../../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 16-34-29.JPG,[     2956.5      1256.9        4006      3503.7],2.0,0.0,False
11385,../../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 16-34-37.JPG,[     2295.8      1282.2        3284      3287.3],2.0,0.0,False
11386,../../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 16-34-53.JPG,[     4777.7      1432.1      5347.8      2971.6],2.0,0.0,False
11387,../../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 16-35-03.JPG,[       5809      1560.6      6294.3      2871.2],2.0,0.0,False
11388,../../pictures/19_PIKULE/B/Wczesna jesień/3/2022-10-04 16-35-42.JPG,[     5774.9      1561.5        6528      3508.4],2.0,0.0,False
